checkout_time,dwell_min,lane_id,avg_age,female_ratio,n_entries_in_window,age_group,gender_bucket
2026-05-21 16:12:58.578734+00:00,0.7815843184789022,,37.93684210526316,0.39473684210526316,76,30-50,mixed
2026-05-21 16:13:08.272778+00:00,0.1438756227493286,,38.35194805194805,0.38961038961038963,77,30-50,mixed
2026-05-21 16:13:17.509952+00:00,0.14229340155919393,,37.936708860759495,0.379746835443038,79,30-50,mixed
2026-05-21 16:13:26.209387+00:00,0.16250204642613728,,37.936708860759495,0.379746835443038,79,30-50,mixed
2026-05-21 16:13:34.656298+00:00,0.2046709418296814,,37.95,0.3875,80,30-50,mixed
2026-05-21 16:13:36.427931+00:00,0.2975285291671753,,37.95,0.3875,80,30-50,mixed
2026-05-21 16:13:48.221626+00:00,0.2028388778368632,,37.95,0.3875,80,30-50,mixed
2026-05-21 16:14:01.222746+00:00,0.2666054844856262,,37.95925925925926,0.38271604938271603,81,30-50,mixed
2026-05-21 16:14:02.564074+00:00,0.39855055809020995,,37.95925925925926,0.38271604938271603,81,30-50,mixed
2026-05-21 16:15:18.782209+00:00,1.3426094730695088,,38.602380952380955,0.38095238095238093,84,30-50,mixed
2026-05-21 16:15:56.385526+00:00,0.16720383564631144,,39.027906976744184,0.37209302325581395,86,30-50,mixed
2026-05-21 16:15:56.703227+00:00,0.15073675711949666,,39.027906976744184,0.37209302325581395,86,30-50,mixed
2026-05-21 16:16:04.345192+00:00,0.1847895661989848,,39.027906976744184,0.37209302325581395,86,30-50,mixed
2026-05-21 16:16:23.414454+00:00,0.37976152102152505,,39.09759036144578,0.37349397590361444,83,30-50,mixed
2026-05-21 16:16:29.093862+00:00,0.148272434870402,,39.09759036144578,0.37349397590361444,83,30-50,mixed
2026-05-21 16:16:34.279394+00:00,0.12199725310007731,,39.09759036144578,0.37349397590361444,83,30-50,mixed
2026-05-21 16:16:41.451005+00:00,0.17083359162012737,,39.12439024390244,0.3780487804878049,82,30-50,mixed
2026-05-21 16:16:47.147582+00:00,0.12377707560857137,,39.27407407407407,0.38271604938271603,81,30-50,mixed
2026-05-21 16:16:50.814082+00:00,0.2901232838630676,,39.4775,0.3875,80,30-50,mixed
2026-05-21 16:17:09.952898+00:00,0.3798597733179728,,39.026582278481015,0.3924050632911392,79,30-50,mixed
2026-05-21 16:17:23.617674+00:00,0.21584264834721884,,39.19125,0.4,80,30-50,mixed
2026-05-21 16:17:42.056828+00:00,0.3724345008532206,,39.19125,0.4,80,30-50,mixed
2026-05-21 16:18:07.211261+00:00,0.4393462657928467,,39.15512820512821,0.38461538461538464,78,30-50,mixed
2026-05-21 16:18:10.077301+00:00,0.17512745062510174,,39.15512820512821,0.38461538461538464,78,30-50,mixed
2026-05-21 16:18:22.216282+00:00,0.6008492787679036,,39.21025641025641,0.3974358974358974,78,30-50,mixed
2026-05-21 16:18:51.446173+00:00,0.406398077805837,,38.90506329113924,0.4177215189873418,79,30-50,mixed
2026-05-21 16:19:07.704882+00:00,0.1432857076327006,,39.032467532467535,0.4155844155844156,77,30-50,mixed
2026-05-21 16:19:10.210466+00:00,1.2133332093556721,,39.032467532467535,0.4155844155844156,77,30-50,mixed
2026-05-21 16:19:15.809292+00:00,0.3112966299057007,,39.05769230769231,0.4230769230769231,78,30-50,mixed
2026-05-21 16:19:18.643819+00:00,0.20567830006281534,,39.27875,0.425,80,30-50,mixed
2026-05-21 16:19:21.901222+00:00,0.1193625529607137,,39.465384615384615,0.4230769230769231,78,30-50,mixed
2026-05-21 16:19:24.031838+00:00,0.290345033009847,,39.465384615384615,0.4230769230769231,78,30-50,mixed
2026-05-21 16:19:25.484180+00:00,0.2159125010172526,,39.56710526315789,0.4342105263157895,76,30-50,mixed
2026-05-21 16:19:28.006630+00:00,0.18474221626917522,,39.56710526315789,0.4342105263157895,76,30-50,mixed
2026-05-21 16:19:28.675999+00:00,0.11952406962712606,,39.56710526315789,0.4342105263157895,76,30-50,mixed
2026-05-21 16:19:44.511935+00:00,1.0289183616638184,,39.65394736842105,0.4342105263157895,76,30-50,mixed
2026-05-21 16:19:47.874714+00:00,0.35511783758799237,,39.297333333333334,0.44,75,30-50,mixed
2026-05-21 16:19:52.241483+00:00,0.2612943410873413,,39.297333333333334,0.44,75,30-50,mixed
2026-05-21 16:20:08.559109+00:00,0.2625922322273254,,39.43421052631579,0.4473684210526316,76,30-50,mixed
2026-05-21 16:20:19.743680+00:00,0.9165514667828878,,39.43421052631579,0.4473684210526316,76,30-50,mixed
2026-05-21 16:20:23.529315+00:00,0.5858340342839559,,39.43421052631579,0.4473684210526316,76,30-50,mixed
2026-05-21 16:20:34.115309+00:00,0.4946430683135986,,39.665333333333336,0.4533333333333333,75,30-50,mixed
2026-05-21 16:20:38.652196+00:00,0.3449662685394287,,39.665333333333336,0.4533333333333333,75,30-50,mixed
2026-05-21 16:20:54.861789+00:00,0.6151212175687154,,39.665333333333336,0.4533333333333333,75,30-50,mixed
2026-05-21 16:20:57.300562+00:00,0.41086852153142295,,39.665333333333336,0.4533333333333333,75,30-50,mixed
2026-05-21 16:20:57.302146+00:00,0.45959386030832927,,39.665333333333336,0.4533333333333333,75,30-50,mixed
2026-05-21 16:21:12.289436+00:00,0.3215889612833659,,39.78243243243243,0.44594594594594594,74,30-50,mixed
2026-05-21 16:21:17.482199+00:00,0.3234650731086731,,39.78243243243243,0.44594594594594594,74,30-50,mixed
2026-05-21 16:21:25.296737+00:00,0.1844081203142802,,39.87534246575343,0.4520547945205479,73,30-50,mixed
2026-05-21 16:21:32.352688+00:00,0.2417527437210083,,40.0125,0.4583333333333333,72,30-50,mixed
2026-05-21 16:22:12.305667+00:00,0.4633493542671204,,40.1875,0.4583333333333333,72,30-50,mixed
2026-05-21 16:22:15.367941+00:00,0.6751207192738851,,40.1875,0.4583333333333333,72,30-50,mixed
2026-05-21 16:22:17.390787+00:00,0.1463416337966919,,40.1875,0.4583333333333333,72,30-50,mixed
2026-05-21 16:22:25.895493+00:00,0.18695916334788004,,41.020270270270274,0.44594594594594594,74,30-50,mixed
2026-05-21 16:22:27.048241+00:00,0.6140527526537577,,41.020270270270274,0.44594594594594594,74,30-50,mixed
2026-05-21 16:22:28.832561+00:00,0.25838074684143064,,41.020270270270274,0.44594594594594594,74,30-50,mixed
2026-05-21 16:22:33.384024+00:00,0.13109694719314574,,41.271232876712325,0.4383561643835616,73,30-50,mixed
2026-05-21 16:22:36.531360+00:00,0.2488251010576884,,41.271232876712325,0.4383561643835616,73,30-50,mixed
2026-05-21 16:22:40.084671+00:00,0.21198161443074545,,41.44444444444444,0.4444444444444444,72,30-50,mixed
2026-05-21 16:22:42.745894+00:00,0.2563357631365458,,41.44444444444444,0.4444444444444444,72,30-50,mixed
2026-05-21 16:22:52.404987+00:00,0.11891968250274658,,41.54507042253521,0.4507042253521127,71,30-50,mixed
2026-05-21 16:23:03.982636+00:00,0.35379969676335654,,41.23561643835617,0.4520547945205479,73,30-50,mixed
2026-05-21 16:23:05.125871+00:00,0.30653039216995237,,41.23561643835617,0.4520547945205479,73,30-50,mixed
2026-05-21 16:23:11.233333+00:00,0.17101202408472696,,41.11081081081081,0.44594594594594594,74,30-50,mixed
2026-05-21 16:23:29.991324+00:00,0.1435145417849223,,41.11917808219178,0.4246575342465753,73,30-50,mixed
2026-05-21 16:23:30.619778+00:00,0.2335830807685852,,41.084722222222226,0.4305555555555556,72,30-50,mixed
2026-05-21 16:23:34.237014+00:00,0.137359352906545,,41.084722222222226,0.4305555555555556,72,30-50,mixed
2026-05-21 16:23:48.008655+00:00,0.19490514198939005,,41.084722222222226,0.4305555555555556,72,30-50,mixed
2026-05-21 16:23:53.158949+00:00,0.3812683939933777,,41.084722222222226,0.4305555555555556,72,30-50,mixed
2026-05-21 16:23:58.560307+00:00,0.32851909001668295,,40.92162162162162,0.43243243243243246,74,30-50,mixed
2026-05-21 16:24:00.265507+00:00,0.5592145601908366,,40.92162162162162,0.43243243243243246,74,30-50,mixed
2026-05-21 16:24:05.477680+00:00,0.2525429328282674,,40.92162162162162,0.43243243243243246,74,30-50,mixed
2026-05-21 16:24:09.289823+00:00,0.2113711635271708,,40.92162162162162,0.43243243243243246,74,30-50,mixed
2026-05-21 16:24:15.036106+00:00,0.31296199560165405,,40.782666666666664,0.44,75,30-50,mixed
2026-05-21 16:24:25.153518+00:00,0.21172518730163575,,40.928378378378376,0.43243243243243246,74,30-50,mixed
2026-05-21 16:25:07.758865+00:00,0.17583956321080527,,41.527027027027025,0.43243243243243246,74,30-50,mixed
2026-05-21 16:25:17.404794+00:00,0.8940041224161784,,41.631506849315066,0.4383561643835616,73,30-50,mixed
2026-05-21 16:25:23.440141+00:00,0.3842427412668864,,41.631506849315066,0.4383561643835616,73,30-50,mixed
2026-05-21 16:25:35.885769+00:00,1.1610245823860168,,41.631506849315066,0.4383561643835616,73,30-50,mixed
2026-05-21 16:25:46.597230+00:00,0.20234481493631998,,41.631506849315066,0.4383561643835616,73,30-50,mixed
2026-05-21 16:25:57.135604+00:00,0.238070809841156,,41.50135135135135,0.43243243243243246,74,30-50,mixed
2026-05-21 16:25:57.891520+00:00,0.8724652647972106,,41.50135135135135,0.43243243243243246,74,30-50,mixed
2026-05-21 16:26:10.056007+00:00,0.279767636458079,,41.42666666666667,0.44,75,30-50,mixed
2026-05-21 16:26:10.067675+00:00,0.24884654680887858,,41.42666666666667,0.44,75,30-50,mixed
2026-05-21 16:26:18.945989+00:00,0.1769395391146342,,41.55068493150685,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:23.599425+00:00,0.23672817548116049,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:23.969020+00:00,0.23186508814493814,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:27.543554+00:00,0.4821822762489319,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:28.646664+00:00,0.494765301545461,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:38.830945+00:00,0.1579936186472575,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:39.863369+00:00,0.3486489415168762,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:42.388357+00:00,0.21061769326527913,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:50.256349+00:00,0.17844664653142292,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:26:57.784859+00:00,0.3299626390139262,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:08.504571+00:00,0.3102362116177877,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:12.871448+00:00,2.1790231784184773,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:13.209152+00:00,0.3886332392692566,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:15.146776+00:00,0.6460129062334696,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:21.908742+00:00,0.4728848139444987,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:29.568531+00:00,0.12763402859369913,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:42.087499+00:00,0.38346141974131265,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:44.544171+00:00,0.16957627932230632,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:47.173258+00:00,0.727311646938324,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:47.851819+00:00,0.32678076028823855,,41.446575342465756,0.4520547945205479,73,30-50,mixed
2026-05-21 16:27:49.829649+00:00,0.5773898522059123,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:27:52.682076+00:00,0.19179261128107708,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:27:59.346822+00:00,0.15866761604944865,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:28:03.230759+00:00,0.22298030853271483,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:28:04.555094+00:00,0.22041491667429605,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:28:13.668341+00:00,0.25627509752909344,,41.6972972972973,0.44594594594594594,74,30-50,mixed
2026-05-21 16:28:22.077749+00:00,0.4944434364636739,,41.99589041095891,0.4520547945205479,73,30-50,mixed
2026-05-21 16:28:28.213395+00:00,0.29231406847635905,,41.96805555555556,0.4583333333333333,72,30-50,mixed
2026-05-21 16:28:33.627717+00:00,0.41669012705485026,,41.96805555555556,0.4583333333333333,72,30-50,mixed
2026-05-21 16:28:46.807775+00:00,0.3339738965034485,,41.96805555555556,0.4583333333333333,72,30-50,mixed
2026-05-21 16:28:48.248461+00:00,0.3228757580121358,,41.81095890410959,0.4520547945205479,73,30-50,mixed
2026-05-21 16:28:59.482786+00:00,0.47029521067937213,,42.37101449275362,0.463768115942029,69,30-50,mixed
2026-05-21 16:29:10.716120+00:00,0.18153753678003948,,42.542647058823526,0.4852941176470588,68,30-50,mixed
2026-05-21 16:29:51.903725+00:00,0.7456527312596639,,42.30714285714286,0.4714285714285714,70,30-50,mixed
2026-05-21 16:29:52.684274+00:00,0.2710138996442159,,42.30714285714286,0.4714285714285714,70,30-50,mixed
2026-05-21 16:29:59.269205+00:00,0.5678578853607178,,42.357971014492755,0.463768115942029,69,30-50,mixed
2026-05-21 16:30:20.241483+00:00,0.5201675732930501,,42.357971014492755,0.463768115942029,69,30-50,mixed
2026-05-21 16:30:23.087679+00:00,0.3969720999399821,,42.17205882352941,0.47058823529411764,68,30-50,mixed
2026-05-21 16:30:42.165364+00:00,0.504588270187378,,42.104285714285716,0.45714285714285713,70,30-50,mixed
2026-05-21 16:30:43.250079+00:00,0.1320536692937215,,42.104285714285716,0.45714285714285713,70,30-50,mixed
2026-05-21 16:30:50.870605+00:00,0.2173757791519165,,42.104285714285716,0.45714285714285713,70,30-50,mixed
2026-05-21 16:30:50.875428+00:00,0.1449916958808899,,42.104285714285716,0.45714285714285713,70,30-50,mixed
2026-05-21 16:30:54.791194+00:00,0.24666157960891724,,41.81739130434783,0.4492753623188406,69,30-50,mixed
2026-05-21 16:30:57.671379+00:00,2.4234766046206158,,41.81739130434783,0.4492753623188406,69,30-50,mixed
2026-05-21 16:31:08.540687+00:00,0.19884150822957355,,41.58115942028986,0.463768115942029,69,30-50,mixed
2026-05-21 16:31:33.004573+00:00,0.13839706579844158,,41.27142857142857,0.4714285714285714,70,30-50,mixed
2026-05-21 16:31:40.309792+00:00,0.5587879260381062,,41.29710144927536,0.4782608695652174,69,30-50,mixed
2026-05-21 16:31:47.709351+00:00,0.3315895398457845,,41.29710144927536,0.4782608695652174,69,30-50,mixed
2026-05-21 16:31:50.199056+00:00,0.8204567710558573,,41.29710144927536,0.4782608695652174,69,30-50,mixed
2026-05-21 16:31:56.315367+00:00,0.25922224919001263,,41.138888888888886,0.4722222222222222,72,30-50,mixed
2026-05-21 16:31:58.864867+00:00,0.2283777952194214,,41.18571428571428,0.45714285714285713,70,30-50,mixed
2026-05-21 16:32:07.529760+00:00,0.593794031937917,,41.00694444444444,0.4444444444444444,72,30-50,mixed
2026-05-21 16:32:08.964300+00:00,0.1273421088854472,,41.00694444444444,0.4444444444444444,72,30-50,mixed
2026-05-21 16:32:28.261513+00:00,0.23361052672068278,,41.25633802816901,0.4225352112676056,71,30-50,mixed
2026-05-21 16:32:41.538113+00:00,0.23952401876449586,,41.14657534246575,0.410958904109589,73,30-50,mixed
2026-05-21 16:32:44.796098+00:00,0.13778910636901856,,41.32222222222222,0.4166666666666667,72,30-50,mixed
2026-05-21 16:32:45.129584+00:00,0.2086206078529358,,41.32222222222222,0.4166666666666667,72,30-50,mixed
2026-05-21 16:32:54.370350+00:00,0.1477594296137492,,40.91549295774648,0.4225352112676056,71,30-50,mixed
2026-05-21 16:32:55.467853+00:00,0.1599281072616577,,40.91549295774648,0.4225352112676056,71,30-50,mixed
2026-05-21 16:33:13.813418+00:00,0.18603547811508178,,40.457971014492756,0.43478260869565216,69,30-50,mixed
2026-05-21 16:33:15.303473+00:00,0.23325048287709554,,40.58428571428571,0.42857142857142855,70,30-50,mixed
2026-05-21 16:33:17.063328+00:00,0.544369371732076,,40.866176470588236,0.4411764705882353,68,30-50,mixed
2026-05-21 16:33:26.791059+00:00,0.18663260142008464,,40.866176470588236,0.4411764705882353,68,30-50,mixed
2026-05-21 16:33:33.603040+00:00,0.12526951630910238,,40.89420289855072,0.42028985507246375,69,30-50,mixed
2026-05-21 16:33:34.344811+00:00,0.1201550563176473,,40.89420289855072,0.42028985507246375,69,30-50,mixed
2026-05-21 16:33:42.606839+00:00,0.5097567001978557,,40.73380281690141,0.4225352112676056,71,30-50,mixed
2026-05-21 16:33:52.046233+00:00,0.3072385311126709,,40.7625,0.4166666666666667,72,30-50,mixed
2026-05-21 16:33:56.410488+00:00,0.16347620884577432,,40.7625,0.4166666666666667,72,30-50,mixed
2026-05-21 16:34:14.791160+00:00,0.2582803686459859,,40.89142857142857,0.4142857142857143,70,30-50,mixed
2026-05-21 16:34:27.039725+00:00,0.41099925835927326,,40.46515151515152,0.4090909090909091,66,30-50,mixed
2026-05-21 16:34:42.955524+00:00,0.3417296171188354,,40.29076923076923,0.4,65,30-50,mixed
2026-05-21 16:34:44.758216+00:00,0.17317254940668741,,40.29076923076923,0.4,65,30-50,mixed
2026-05-21 16:34:54.306642+00:00,0.22335193157196045,,40.29076923076923,0.4,65,30-50,mixed
2026-05-21 16:35:00.096093+00:00,0.1417495330174764,,40.0609375,0.40625,64,30-50,mixed
2026-05-21 16:35:15.292818+00:00,1.049078392982483,,39.96515151515152,0.4393939393939394,66,30-50,mixed
2026-05-21 16:35:21.117858+00:00,0.22394887606302896,,39.96515151515152,0.4393939393939394,66,30-50,mixed
2026-05-21 16:35:24.680268+00:00,0.6719838539759319,,40.10307692307693,0.4461538461538462,65,30-50,mixed
2026-05-21 16:35:35.943612+00:00,0.29025071461995444,,40.025,0.453125,64,30-50,mixed
2026-05-21 16:35:40.208021+00:00,0.13260542551676432,,39.612698412698414,0.4603174603174603,63,30-50,mixed
2026-05-21 16:35:40.215083+00:00,0.38694472312927247,,39.612698412698414,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:07.749100+00:00,0.586108652750651,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:12.049477+00:00,0.520514988899231,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:17.233757+00:00,0.6827186584472656,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:22.582997+00:00,0.39475874503453573,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:41.383177+00:00,0.15510778427124022,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:41.722337+00:00,0.16124128500620524,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:36:54.267595+00:00,0.6449196855227153,,39.27777777777778,0.4603174603174603,63,30-50,mixed
2026-05-21 16:37:00.060632+00:00,0.36587388515472413,,39.3203125,0.453125,64,30-50,mixed
2026-05-21 16:37:12.958537+00:00,0.20901567141215008,,39.3828125,0.453125,64,30-50,mixed
2026-05-21 16:37:18.447837+00:00,0.23609744310379027,,39.17936507936508,0.4444444444444444,63,30-50,mixed
2026-05-21 16:37:37.815617+00:00,0.11391160885492961,,39.6140625,0.453125,64,30-50,mixed
2026-05-21 16:37:43.392643+00:00,0.4434831817944845,,39.667692307692306,0.4461538461538462,65,30-50,mixed
2026-05-21 16:37:47.846830+00:00,0.2221468170483907,,39.667692307692306,0.4461538461538462,65,30-50,mixed
2026-05-21 16:37:51.316605+00:00,0.11413203875223796,,39.667692307692306,0.4461538461538462,65,30-50,mixed
2026-05-21 16:38:27.779985+00:00,0.15256229241689045,,39.25797101449275,0.4057971014492754,69,30-50,mixed
2026-05-21 16:38:32.685579+00:00,0.1365168253580729,,39.25797101449275,0.4057971014492754,69,30-50,mixed
2026-05-21 16:39:06.667276+00:00,0.11906049251556397,,39.043661971830986,0.39436619718309857,71,30-50,mixed
2026-05-21 16:40:04.010991+00:00,0.36974210341771446,,38.71142857142857,0.37142857142857144,70,30-50,mixed
2026-05-21 16:40:08.046800+00:00,0.16112939914067587,,38.71142857142857,0.37142857142857144,70,30-50,mixed
2026-05-21 16:40:14.056804+00:00,0.1265403985977173,,38.71142857142857,0.37142857142857144,70,30-50,mixed
2026-05-21 16:40:28.591527+00:00,0.2871797442436218,,38.38428571428572,0.38571428571428573,70,30-50,mixed
2026-05-21 16:41:23.994532+00:00,0.19033668041229249,,38.5013698630137,0.3972602739726027,73,30-50,mixed
2026-05-21 16:41:41.218078+00:00,0.30817200740178424,,38.512328767123286,0.3972602739726027,73,30-50,mixed
2026-05-21 16:42:10.119067+00:00,0.3269708593686422,,38.15657894736842,0.40789473684210525,76,30-50,mixed
2026-05-21 16:42:26.215827+00:00,0.17133265733718872,,37.188,0.4266666666666667,75,30-50,mixed
2026-05-21 16:42:37.263829+00:00,0.13259605169296265,,37.18333333333333,0.44871794871794873,78,30-50,mixed
2026-05-21 16:42:59.855673+00:00,0.12377177079518636,,37.36578947368421,0.4473684210526316,76,30-50,mixed
2026-05-21 16:43:00.182634+00:00,0.12040985027949015,,37.36578947368421,0.4473684210526316,76,30-50,mixed
2026-05-21 16:43:02.312248+00:00,0.6757451891899109,,37.36578947368421,0.4473684210526316,76,30-50,mixed
2026-05-21 16:43:04.118084+00:00,0.15818130175272624,,37.36578947368421,0.4473684210526316,76,30-50,mixed
2026-05-21 16:43:14.371886+00:00,0.32360595067342124,,37.437333333333335,0.4533333333333333,75,30-50,mixed
